standardised_income_difficulties_cant_afford_night_out__synthetic_estimates, median_equivalised_household_income_synthetic_estimates, standardised_income_difficulties_access_money_synthetic_estimates, standardised_gini_coefficient_synthetic_estimates, standardised_leaving_low_income_from_benefit__synthetic_estimates, income_difficulties_cant_afford_night_out__synthetic_estimates, gini_coefficient_synthetic_estimates, median_disposable_household_income_synthetic_estimates, poverty_rate_synthetic_estimates, standardised_poverty_rate_synthetic_estimates, sa2_main11, standardised_median_disposable_household_income_synthetic_estimates, income_difficulties_access_money_synthetic_estimates, standardised_median_equivalised_household_income_synthetic_estimates, sa2_name11, leaving_low_income_from_benefit__synthetic_estimates
1.318406479,580.2,1.176416195,1.066953672,0.985673539,24.0,0.3,941.6,15.6,1.619331608,604031094,0.879361019,15.4,0.917905856,"North West",21.69
1.153605669,609.6,1.130581797,1.138083917,1.08246859,21.0,0.32,901.0,13.6,1.411724992,604031093,0.841444646,14.8,0.964418149,"King Island",23.82
1.109658786,636.8,0.993078606,0.995823427,1.002487703,20.2,0.28,1063.6,10.6,1.100315067,604021092,0.99329692,13.0,1.00744993,"Turners Beach - Forth",22.06
1.439260406,498.2,1.206972459,1.03138855,1.040205962,26.2,0.29,809.8,16.8,1.743895578,604021091,0.75627289,15.8,0.788177693,"Sheffield - Railton",22.89
1.263472876,621.0,1.008356738,0.88912806,0.905692653,23.0,0.25,1070.8,10.5,1.089934736,604021090,1.000021006,13.2,0.982453528,"Quoiba - Spreyton",19.93
1.17557911,585.0,1.0847474,1.066953672,1.002033266,21.4,0.3,918.6,12.5,1.297541353,604021089,0.8578813,14.2,0.9254997,"Port Sorell",22.05
1.230512714,641.4,1.161138062,0.995823427,0.932049991,22.4,0.28,1088.8,8.6,0.892708451,604021088,1.016831221,15.2,1.014727363,"Miandetta - Don",20.51
1.461233847,532.2,1.46670071,0.995823427,1.023391798,26.6,0.28,851.6,12.5,1.297541353,604021087,0.795309945,19.2,0.841967419,"Latrobe",22.52
1.648008099,457.8,1.970879079,1.066953672,1.09837388,30.0,0.3,726.2,18.9,1.961882525,604021086,0.678198781,25.8,0.724262842,"East Devonport",24.17
1.439260406,516.4,1.665316431,1.03138855,1.056111252,26.2,0.29,763.4,14.4,1.494767638,604021085,0.712939892,21.8,0.816971017,"Devonport",23.24
1.0107783,655.6,0.916687944,1.066953672,1.041569273,18.4,0.3,1042.8,8.7,0.903088781,602011043,0.973871783,12.0,1.037192484,"Norwood (Tas.)",22.92
1.417286965,510.6,1.650038299,1.03138855,1.040660399,25.8,0.29,791.4,15.0,1.557049623,604011083,0.739089115,21.6,0.807795123,"West Ulverstone",22.9
1.285446317,517.6,1.359753783,1.066953672,1.061110057,23.4,0.3,756.6,14.6,1.5155283,604011082,0.706589366,17.8,0.818869478,"Ulverstone",23.35
1.142618948,607.2,1.191694327,1.102518795,1.092920637,20.8,0.31,927.6,9.9,1.027652751,602011042,0.866286408,15.6,0.960621227,"Newstead",24.05
1.746888585,470.2,2.123660403,0.995823427,1.057474563,31.8,0.28,745.8,17.4,1.806177563,602011041,0.696503237,27.8,0.743880272,"Newnham - Mayfield",23.27
1.812808908,450.8,2.047269741,0.960258305,1.119277975,33.0,0.27,743.2,19.1,1.982643187,602011040,0.694075095,26.8,0.713188487,"Mowbray",24.63
1.351366641,582.2,1.390310048,0.960258305,1.024300672,24.6,0.27,937.8,11.7,1.214498706,604011080,0.875812196,18.2,0.921069958,"Romaine - Havenview",22.54
1.263472876,571.2,1.237528724,1.066953672,1.044295894,23.0,0.3,901.0,12.8,1.328682345,604011079,0.841444646,16.2,0.903667399,"Penguin - Sulphur Creek",22.98
1.472220568,532.2,1.741707093,1.173649039,1.070198795,26.8,0.33,829.0,14.6,1.5155283,604011078,0.774203786,22.8,0.841967419,"Parklands - Camdale",23.55
1.516167451,523.2,1.863932152,1.066953672,1.082923027,27.6,0.3,748.0,15.9,1.6504726,604011077,0.698557819,24.4,0.827728963,"Burnie - Wivenhoe",23.83
1.241499434,566.0,1.069469268,1.066953672,1.089285143,22.6,0.3,948.0,15.0,1.557049623,604011076,0.885337985,14.0,0.895440735,"Burnie - Ulverstone Region",23.97
1.604061216,485.0,1.940322814,0.995823427,1.089739579,29.2,0.28,736.2,18.1,1.878839878,604011075,0.687537789,25.4,0.767294623,"Acton - Upper Burnie",23.98
1.252486155,506.0,1.191694327,1.066953672,1.018392993,22.8,0.3,736.2,16.5,1.712754585,603031074,0.687537789,15.6,0.800517689,"Triabunna - Bicheno",22.41
1.307419758,462.8,1.161138062,1.138083917,1.079287532,23.8,0.32,682.6,21.9,2.27329245,603031073,0.637480705,15.2,0.732173096,"Forestier - Tasman",23.75
1.351366641,579.2,1.206972459,1.03138855,1.01884743,24.6,0.29,962.0,12.7,1.318302014,603021072,0.898412596,15.8,0.916323806,"Huonville - Franklin",22.42
1.351366641,497.4,1.206972459,1.066953672,1.01884743,24.6,0.3,757.4,17.2,1.785416901,603021071,0.707336487,15.8,0.786912053,"Geeveston - Dover",22.42
1.34037992,496.8,1.206972459,1.102518795,1.066108863,24.4,0.31,760.0,18.5,1.920361202,603021070,0.709764629,15.8,0.785962822,"Cygnet",23.46
1.153605669,553.2,0.916687944,1.209214162,1.010667567,21.0,0.34,853.0,15.3,1.588190616,603021069,0.796617406,12.0,0.875190486,"Bruny Island - Kettering",22.24
1.395313523,516.8,1.206972459,1.066953672,1.046113641,25.4,0.3,846.0,16.4,1.702374255,603011067,0.7900801,15.8,0.817603838,"Southern Midlands",23.02
1.3293932,550.0,1.115303665,0.995823427,1.04338702,24.2,0.28,955.0,14.5,1.505147969,603011066,0.891875291,14.6,0.870127923,"Derwent Valley",22.96
1.428273685,482.0,1.344475651,1.102518795,1.046568078,26.0,0.31,723.0,20.1,2.086446495,603011065,0.675210299,17.6,0.762548471,"Central Highlands",23.03
1.461233847,450.2,1.436144445,1.066953672,1.112006985,26.6,0.3,669.4,20.3,2.107207157,602031064,0.625153214,18.8,0.712239256,"St Helens - Scamander",24.47
1.087685345,658.8,0.870853547,0.960258305,0.953408523,19.8,0.27,1159.2,8.3,0.861567458,602011039,1.08257784,11.4,1.042255047,"Legana",20.98
0.977818139,711.8,1.206972459,1.173649039,1.153360739,17.8,0.33,1047.0,10.2,1.058793744,602011038,0.977794167,15.8,1.126103738,"Launceston",25.38
1.395313523,529.4,1.558369504,1.03138855,1.064745552,25.4,0.29,762.8,14.0,1.453246315,602011037,0.712379551,20.4,0.837537677,"Kings Meadows - Punchbowl",23.43
1.230512714,613.0,1.038913003,0.995823427,0.997034461,22.4,0.28,1009.2,10.9,1.131456059,602031062,0.942492715,13.6,0.969797122,"Perth - Evandale",21.94
1.395313523,497.2,1.268084989,1.102518795,1.037024904,25.4,0.31,765.6,16.6,1.723134916,602031061,0.714994474,16.6,0.786595643,"Northern Midlands",22.82
1.307419758,534.2,1.359753783,1.102518795,1.092920637,23.8,0.31,841.4,14.6,1.5155283,602031060,0.785784157,17.8,0.845131521,"Longford",24.05
1.560114333,497.4,1.772263358,1.066953672,1.080650842,28.4,0.3,791.4,16.8,1.743895578,602031059,0.739089115,23.2,0.786912053,"George Town",23.78
1.120645507,624.8,0.916687944,1.066953672,1.031117225,20.4,0.3,1052.8,11.1,1.152216721,602031058,0.983210792,12.0,0.988465321,"Dilston - Lilydale",22.69
1.296433038,540.8,1.161138062,1.066953672,1.051112447,23.6,0.3,865.8,15.4,1.598570946,602021057,0.808571337,15.2,0.855573056,"Westbury",23.13
1.648008099,476.2,2.108382271,1.102518795,1.221980704,30.0,0.31,715.0,19.6,2.034544841,602011036,0.667739092,27.6,0.753372576,"Invermay",26.89
1.197552552,618.6,1.130581797,0.995823427,0.999306645,21.8,0.28,994.6,10.4,1.079554405,601061035,0.928857763,14.8,0.978656606,"Sorell - Richmond",21.99
1.362353362,553.2,1.268084989,1.066953672,1.042478146,24.8,0.3,890.0,15.4,1.598570946,601061034,0.831171737,16.6,0.875190486,"Dodges Ferry - Lewisham",22.94
0.933871256,749.0,0.993078606,1.138083917,1.090194016,17.0,0.32,1211.4,6.9,0.716242827,601051033,1.131327463,13.0,1.184956026,"West Hobart",23.99
1.461233847,539.2,1.543091372,0.960258305,1.036570467,26.6,0.27,839.2,12.3,1.276780691,601031015,0.783729575,20.2,0.853041775,"Claremont (Tas.)",22.81
1.428273685,538.2,1.543091372,1.03138855,1.078378658,26.0,0.29,851.8,14.0,1.453246315,601031014,0.795496725,20.2,0.851459724,"Berriedale - Chigwell",23.73
1.153605669,689.0,0.977800473,0.960258305,0.935231049,21.0,0.27,1202.8,7.8,0.809665804,601031013,1.123295916,12.8,1.09003298,"Austins Ferry - Granton",20.58
0.988804859,740.4,0.809741017,1.066953672,1.029299478,18.0,0.3,1273.6,8.4,0.871947789,601021012,1.189416094,10.6,1.17135039,"South Arm",22.65
1.812808908,497.2,2.352832389,1.03138855,1.051566883,33.0,0.29,802.8,16.5,1.712754585,601021011,0.749735585,30.8,0.786595643,"Rokeby",23.14
1.768862026,475.8,1.879210285,0.960258305,1.029299478,32.2,0.27,769.4,19.2,1.993023517,601021010,0.718543297,24.6,0.752739756,"Risdon Vale",22.65
1.274459596,616.0,1.543091372,1.03138855,1.080650842,23.2,0.29,900.6,10.5,1.089934736,602011047,0.841071086,20.2,0.974543274,"South Launceston",23.78
1.66998154,498.8,2.093104138,0.995823427,1.084740774,30.4,0.28,786.2,16.5,1.712754585,601021009,0.734232831,27.4,0.789126924,"Mornington - Warrane",23.87
0.933871256,701.2,0.855575414,1.066953672,1.02611842,17.0,0.3,1103.2,7.3,0.75776415,601021008,1.030279393,11.2,1.109334,"Lindisfarne - Rose Bay",22.58
0.944857977,708.6,0.779184752,1.066953672,0.986127976,17.2,0.3,1161.4,7.2,0.747383819,601021007,1.084632421,10.2,1.121041175,"Howrah - Tranmere",21.7
0.99979158,711.0,0.931966076,1.03138855,1.022937362,18.2,0.29,1154.4,7.7,0.799285473,601021006,1.078095116,12.2,1.124838097,"Geilston Bay - Risdon",22.51
0.900911094,741.4,0.687515958,0.995823427,0.988400161,16.4,0.28,1385.0,6.0,0.622819849,601021005,1.293452647,9.0,1.17293244,"Cambridge",21.75
1.021765021,641.4,1.0847474,1.102518795,1.081559716,18.6,0.31,955.0,9.6,0.996511759,601021004,0.891875291,14.2,1.014727363,"Bellerive - Rosny",23.8
1.065711904,741.4,0.779184752,0.960258305,0.92341569,19.4,0.27,1317.8,6.0,0.622819849,601011003,1.230694511,10.2,1.17293244,"Old Beach - Otago",20.32
1.406300244,627.0,1.283363121,0.995823427,0.902966032,25.6,0.28,1071.2,10.6,1.100315067,601011002,1.000394567,16.8,0.991945832,"Brighton - Pontville",19.87
2.274251176,419.6,2.99451395,0.995823427,1.089285143,41.4,0.28,726.2,23.9,2.480899066,601011001,0.678198781,39.2,0.663828503,"Bridgewater - Gagebrook",23.97
1.142618948,581.4,1.0847474,1.138083917,1.156541797,20.8,0.32,881.8,17.8,1.847698886,509031250,0.82351375,14.2,0.919804317,"Wagin",25.45
1.274459596,601.6,1.588925769,1.102518795,1.084286337,23.2,0.31,951.8,12.3,1.276780691,509031249,0.888886808,20.8,0.951761743,"Narrogin",23.86
0.900911094,881.2,1.176416195,0.88912806,0.892513984,16.4,0.25,1490.4,3.7,0.38407224,701041036,1.391885794,15.4,1.394103138,"Bakewell",19.64
1.021765021,710.8,0.962522341,1.138083917,1.188352377,18.6,0.32,1278.2,10.7,1.110695398,701031035,1.193712038,12.6,1.124521687,"Weddell",26.15
0.955844697,734.4,0.977800473,1.102518795,1.182899135,17.4,0.31,1157.8,9.0,0.934229774,601051032,1.081270378,12.8,1.161858085,"South Hobart - Fern Tree",26.03
0.824004049,722.8,0.870853547,1.315909529,1.21970852,15.0,0.37,1184.8,9.8,1.01727242,601051031,1.106485701,11.4,1.143506296,"Sandy Bay",26.84
1.098672066,653.0,1.390310048,1.173649039,1.220617394,20.0,0.33,988.6,11.8,1.224879037,601051030,0.923254358,18.2,1.033079152,"New Town",26.86
0.944857977,741.4,1.008356738,1.209214162,1.168357155,17.2,0.34,1250.2,9.0,0.934229774,601051029,1.167562815,13.2,1.17293244,"Mount Nelson - Dynnyrne",25.71
0.966831418,739.6,0.916687944,1.066953672,1.068381047,17.6,0.3,1193.2,7.3,0.75776415,601051028,1.114330468,12.0,1.170084749,"Lenah Valley - Mount Stuart",23.51
0.856964211,752.2,1.191694327,1.209214162,1.219254083,15.6,0.34,1122.0,10.3,1.069174074,601051027,1.047836729,15.6,1.190018589,"Hobart",26.83
0.856964211,748.6,0.672237825,1.066953672,0.975221492,15.6,0.3,1290.6,6.7,0.695482165,601041026,1.205292408,8.8,1.184323206,"Taroona - Bonnet Hill",21.46
1.021765021,745.2,0.962522341,1.138083917,1.124731217,18.6,0.32,1339.8,8.7,0.903088781,509031248,1.251240329,12.6,1.178944233,"Murray",24.75
1.032751742,570.8,0.947244209,1.209214162,1.224252889,18.8,0.34,850.8,20.5,2.127967818,509031247,0.794562824,12.4,0.903034579,"Kulin",26.94
1.241499434,545.4,1.283363121,1.173649039,1.093375074,22.6,0.33,829.4,16.2,1.681613593,509031246,0.774577347,16.8,0.86285049,"Brookton",24.06
1.131632228,549.0,1.069469268,1.209214162,1.097010569,20.6,0.34,841.4,15.7,1.629711939,509021245,0.785784157,14.0,0.868545872,"York - Beverley",24.14
1.120645507,599.4,0.962522341,1.209214162,1.102918248,20.4,0.34,994.2,14.7,1.525908631,509021244,0.928484203,12.6,0.948281231,"Toodyay",24.27
1.142618948,688.2,0.870853547,0.995823427,0.948409717,20.8,0.28,1211.4,8.7,0.903088781,601041024,1.131327463,11.4,1.088767339,"Margate - Snug",20.87
1.241499434,596.8,1.359753783,1.066953672,1.107917054,22.6,0.3,970.0,12.9,1.339062676,509021243,0.905883803,17.8,0.944167899,"Northam",24.38
1.142618948,605.8,1.14585993,1.173649039,1.086558521,20.8,0.33,936.8,13.4,1.39096433,509021240,0.874878296,15.0,0.958406356,"Merredin",23.91
1.142618948,586.0,1.100025533,1.102518795,1.117005791,20.8,0.31,941.6,14.7,1.525908631,509021239,0.879361019,14.4,0.927081751,"Gingin - Dandaragan",24.58
1.197552552,571.8,1.191694327,1.209214162,1.116551354,21.8,0.34,853.8,17.3,1.795797232,509021238,0.797364527,15.6,0.90461663,"Dowerin",24.57
1.186565831,545.0,1.14585993,1.138083917,1.083377463,21.6,0.32,850.4,15.7,1.629711939,509021237,0.794189264,15.0,0.862217669,"Cunderdin",23.84
1.021765021,688.6,0.840297282,1.138083917,1.182444698,18.6,0.32,1246.0,11.0,1.14183639,509021236,1.163640431,11.0,1.08940016,"Chittering",26.02
1.0107783,715.0,0.886131679,1.03138855,0.971585997,18.4,0.29,1192.6,7.0,0.726623157,601041023,1.113770127,11.6,1.1311663,"Kingston Beach - Blackmans Bay",21.38
1.208539272,646.0,1.222250592,1.066953672,1.037933778,22.0,0.3,1073.4,9.2,0.954990435,601041022,1.002449149,16.0,1.022004797,"Kingston - Huntingfield",22.84
1.362353362,599.2,1.558369504,1.03138855,1.073379853,24.8,0.29,925.0,12.2,1.26640036,601031021,0.863858266,20.4,0.947964821,"West Moonah",23.62
null,null,null,null,null,null,null,null,null,null,509011235,null,null,null,"Stirling Range National Park",null
0.944857977,778.6,1.130581797,1.138083917,1.186989066,17.2,0.32,1529.8,7.6,0.788905142,701021024,1.428681486,14.8,1.231784729,"Moil",26.12
1.307419758,544.6,1.268084989,1.138083917,1.043841457,23.8,0.32,862.4,15.9,1.6504726,509011234,0.805396074,16.6,0.861584849,"Plantagenet",22.97
1.351366641,585.0,1.497256975,0.995823427,1.041114836,24.6,0.28,993.4,12.4,1.287161022,509011233,0.927737082,19.6,0.9254997,"McKail - Willyung",22.91
null,null,null,null,null,null,null,null,null,null,701021017,null,null,null,"East Arm",null
0.99979158,693.2,0.855575414,1.066953672,0.991126782,18.2,0.3,1186.0,8.6,0.892708451,509011232,1.107606382,11.2,1.096677593,"Little Grove - Elleker",21.81
1.230512714,544.6,1.222250592,1.173649039,1.147907497,22.4,0.33,856.6,18.5,1.920361202,509011231,0.799979449,16.0,0.861584849,"Kojonup",25.26
1.406300244,547.4,1.481978842,1.03138855,1.11427917,25.6,0.29,896.8,15.2,1.577810285,509011230,0.837522262,19.4,0.866014591,"Katanning",24.52
1.120645507,602.8,1.038913003,1.244779284,1.210619783,20.4,0.35,952.2,16.9,1.754275909,509011229,0.889260368,13.6,0.953660204,"Gnowangerup",26.64
1.241499434,553.2,1.252806857,1.138083917,1.067017737,22.6,0.32,848.4,14.6,1.5155283,509011228,0.792321462,16.4,0.875190486,"Denmark",23.48
1.230512714,640.0,1.176416195,1.03138855,0.949318591,22.4,0.29,1095.6,8.8,0.913469112,509011227,1.023181747,15.4,1.012512492,"Bayonet Head - Lower King",20.89
1.021765021,637.0,0.931966076,1.138083917,1.137001012,18.6,0.32,1089.2,12.5,1.297541353,509011226,1.017204782,12.2,1.00776634,"Albany Region",25.02
1.241499434,584.8,1.40558818,1.102518795,1.076106474,22.6,0.31,867.2,11.9,1.235259368,509011225,0.809878798,18.4,0.92518329,"Albany",23.68
1.043738462,1033.4,1.100025533,1.066953672,1.29923497,19.0,0.3,1710.6,4.1,0.425593564,508061224,1.597530756,14.4,1.634891265,"South Hedland",28.59
1.263472876,883.4,0.962522341,1.244779284,1.132911081,23.0,0.35,1681.0,8.3,0.861567458,508061223,1.569887292,12.6,1.39758365,"Roebourne",24.93
0.780057167,1097.6,0.748628487,1.138083917,1.332863297,14.2,0.32,1745.0,2.9,0.301029594,508061222,1.629656945,9.8,1.736458924,"Port Hedland",29.33
null,null,null,null,null,null,null,null,null,null,508061221,null,null,null,"Newman",null
1.604061216,496.8,1.741707093,0.995823427,1.049294699,29.2,0.28,795.2,16.8,1.743895578,601031020,0.742637938,22.8,0.785962822,"New Norfolk",23.09
1.461233847,549.0,1.543091372,0.995823427,1.078378658,26.6,0.28,846.8,12.3,1.276780691,601031019,0.790827221,20.2,0.868545872,"Moonah",23.73
1.230512714,587.8,1.191694327,0.995823427,1.032934972,22.4,0.28,902.6,9.1,0.944610105,601031018,0.842938887,15.6,0.929929442,"Montrose - Rosetta",22.73
1.50518073,492.8,1.84865402,0.995823427,1.118369101,27.4,0.28,723.6,16.8,1.743895578,601031017,0.675770639,24.2,0.779634619,"Glenorchy",24.61
0.856964211,1097.6,0.825019149,1.138083917,1.321047939,15.6,0.32,1857.4,3.0,0.311409925,508061220,1.734627398,10.8,1.736458924,"Karratha",29.07
1.230512714,599.0,1.390310048,1.138083917,1.093375074,22.4,0.32,962.2,13.0,1.349443007,508051214,0.898599377,18.2,0.947648411,"Irwin",24.06
0.977818139,782.4,1.115303665,0.995823427,1.006577635,17.8,0.28,1453.4,6.0,0.622819849,508051213,1.357331463,14.6,1.237796522,"Geraldton - South",22.15
1.087685345,604.2,1.054191135,1.173649039,1.167902718,19.8,0.33,915.0,16.3,1.691993924,509021242,0.854519257,13.8,0.955875075,"Mukinbudin",25.7
1.087685345,630.2,1.054191135,1.138083917,1.093829511,19.8,0.32,1009.6,13.8,1.432485653,509021241,0.942866276,13.8,0.997008395,"Moora",24.07
1.087685345,718.0,1.14585993,1.066953672,1.087012958,19.8,0.3,1286.8,8.9,0.923849443,508051212,1.201743585,15.0,1.135912452,"Geraldton - North",23.92
1.395313523,595.8,1.588925769,1.066953672,1.084286337,25.4,0.3,1064.4,13.6,1.411724992,508051211,0.994044041,20.8,0.942585848,"Geraldton - East",23.86
1.252486155,592.0,1.588925769,1.138083917,1.111098112,22.8,0.32,882.6,12.6,1.307921683,508051210,0.824260871,20.8,0.936574055,"Geraldton",24.45
null,null,null,null,null,null,null,null,null,null,508041209,null,null,null,"Roebuck",null
1.274459596,723.2,1.451422578,1.066953672,1.225161762,23.2,0.3,1273.2,10.8,1.121075729,508041208,1.189042534,19.0,1.144139116,"Kununurra",26.96
null,null,null,null,null,null,null,null,null,null,508041207,null,null,null,"Halls Creek",null
null,null,null,null,null,null,null,null,null,null,508061219,null,null,null,"East Pilbara",null
null,null,null,null,null,null,null,null,null,null,508061218,null,null,null,"Ashburton (WA)",null
1.16459239,550.0,1.14585993,1.173649039,1.109734801,21.2,0.33,856.6,16.5,1.712754585,508051217,0.799979449,15.0,0.870127923,"Northampton - Mullewa - Greenough",24.42
1.087685345,596.0,1.115303665,1.173649039,1.174264834,19.8,0.33,930.8,15.0,1.557049623,508051216,0.869274891,14.6,0.942902259,"Morawa",25.84
null,null,null,null,null,null,null,null,null,null,508031203,null,null,null,"Leinster - Leonora",null
0.988804859,884.0,1.206972459,1.066953672,1.246065858,18.0,0.3,1557.0,6.1,0.63320018,508031199,1.454083589,15.8,1.39853288,"Kalgoorlie",27.42
1.109658786,778.6,1.359753783,1.03138855,1.240612615,20.2,0.29,1410.2,8.4,0.871947789,508031198,1.316986947,17.8,1.231784729,"Boulder",27.3
null,null,null,null,null,null,null,null,null,null,508041206,null,null,null,"Derby - West Kimberley",null
1.109658786,765.6,1.634760166,1.102518795,1.25288241,20.2,0.31,1444.6,8.3,0.861567458,508041205,1.349113136,21.4,1.211218069,"Broome",27.57
1.131632228,673.0,1.344475651,1.066953672,1.181535824,20.6,0.3,1095.4,11.7,1.214498706,508021197,1.022994967,17.6,1.064720168,"Exmouth",26.0
1.395313523,618.6,1.512535107,1.066953672,1.108825927,25.4,0.3,1048.8,11.4,1.183357714,508021196,0.979475188,19.8,0.978656606,"Carnarvon",24.4
null,null,null,null,null,null,null,null,null,null,508031204,null,null,null,"Trafalgar (WA)",null
0.977818139,675.8,0.977800473,1.173649039,1.209256472,17.8,0.33,1129.2,13.5,1.401344661,508011195,1.054560815,12.8,1.06914991,"Esperance Region",26.61
1.197552552,639.8,1.344475651,1.03138855,1.056565689,21.8,0.29,1059.2,10.1,1.048413413,508011194,0.989187757,17.6,1.012196082,"Esperance",23.25
1.307419758,673.6,1.481978842,1.03138855,1.019301867,23.8,0.29,1216.6,8.9,0.923849443,507051193,1.136183747,19.4,1.065669398,"Warnbro",22.43
1.252486155,694.6,1.283363121,1.03138855,1.004759887,22.8,0.29,1249.8,8.6,0.892708451,507051192,1.167189255,16.8,1.098892464,"Waikiki",22.11
1.142618948,743.8,1.390310048,1.066953672,1.201531046,20.8,0.3,1401.2,9.8,1.01727242,508031202,1.30858184,18.2,1.176729362,"Kambalda - Coolgardie - Norseman",26.44
null,null,null,null,null,null,null,null,null,null,508031201,null,null,null,"Kalgoorlie Airport",null
1.021765021,783.4,1.115303665,0.995823427,1.008849819,18.6,0.28,1558.6,5.5,0.570918195,507051191,1.45557783,14.6,1.239378573,"Singleton - Golden Bay - Secret Harbour",22.2
0.933871256,928.8,1.14585993,1.03138855,1.123367907,17.0,0.29,1602.0,4.9,0.50863621,508031200,1.496109126,15.0,1.469408755,"Kalgoorlie - North",24.72
1.131632228,585.4,1.283363121,1.138083917,1.103372685,20.6,0.32,861.8,12.3,1.276780691,507051188,0.804835733,16.8,0.92613252,"Rockingham",24.28
1.197552552,741.4,1.298641254,0.995823427,1.010667567,21.8,0.28,1436.6,7.6,0.788905142,507051187,1.341641929,17.0,1.17293244,"Port Kennedy",22.24
1.087685345,645.6,1.176416195,1.138083917,1.077469784,19.8,0.32,1038.2,9.8,1.01727242,507051190,0.969575839,15.4,1.021371977,"Safety Bay - Shoalwater",23.71
null,null,null,null,null,null,null,null,null,null,507051189,null,null,null,"Rockingham Lakes",null
1.3293932,601.8,1.40558818,1.066953672,1.050203573,24.2,0.3,1009.2,11.9,1.235259368,507051186,0.942492715,18.4,0.952078153,"Cooloongup",23.11
0.988804859,823.4,1.038913003,0.995823427,1.073379853,18.0,0.28,1557.0,5.2,0.539777203,507051185,1.454083589,13.6,1.302660604,"Baldivis",23.62
1.208539272,611.6,1.711150828,1.209214162,1.214709715,22.0,0.34,994.6,13.0,1.349443007,507041183,0.928857763,22.4,0.967582251,"Willagee",26.73
0.933871256,688.6,0.779184752,1.244779284,1.117460228,17.0,0.35,1249.8,9.2,0.954990435,507041182,1.167189255,10.2,1.08940016,"Murdoch - Kardinya",24.59
0.802030608,741.0,0.672237825,1.209214162,1.069289921,14.6,0.34,1371.8,6.4,0.664341172,507041179,1.281125156,8.8,1.17229962,"Bull Creek",23.53
0.769070446,819.4,0.70279409,1.280344407,1.146544186,14.0,0.36,1398.0,6.9,0.716242827,507041178,1.305593357,9.2,1.2963324,"Booragoon",25.23
0.736110284,795.4,0.534734634,1.209214162,1.179718077,13.4,0.34,1650.8,6.2,0.643580511,507041184,1.541683487,7.0,1.258363182,"Winthrop",25.96
0.83499077,780.2,0.870853547,1.173649039,1.132002207,15.2,0.33,1250.4,7.6,0.788905142,507041177,1.167749595,11.4,1.23431601,"Bicton - Palmyra",24.91
0.813017329,804.6,0.641681561,1.173649039,1.102463811,14.8,0.33,1561.0,6.1,0.63320018,507041176,1.457819192,8.4,1.272918049,"Bateman",24.26
0.659203239,896.8,0.580569031,1.280344407,1.213800841,12.0,0.36,1554.6,6.6,0.685101834,507041175,1.451842227,7.6,1.41878313,"Applecross - Ardross",26.71
0.747097005,804.6,0.626403428,1.173649039,1.089739579,13.6,0.33,1407.8,6.3,0.653960842,507041181,1.314745585,8.2,1.272918049,"Melville",23.98
